aid,country_code,day_end,day_start,description,funder_ref,location_latitude,location_longitude,location_name,reporting,reporting_ref,sector_code,sector_group,status_code,activity_url
US-501c3-522318905-SG-P131850,Pakistan,2018-12-31,2014-08-29,Enhanced Nutrition for Mothers and Children,US-501c3-522318905,28.2221,68.4902,Jacobābād District,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P131850
US-501c3-522318905-SG-P131850,Pakistan,2018-12-31,2014-08-29,Enhanced Nutrition for Mothers and Children,US-501c3-522318905,28.2221,68.4902,Jacobābād District,AidData,US-501c3-522318905,,"Health, general",Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P131850
US-501c3-522318905-SG-P131850,Pakistan,2018-12-31,2014-08-29,Enhanced Nutrition for Mothers and Children,US-501c3-522318905,28.2221,68.4902,Jacobābād District,AidData,US-501c3-522318905,,120,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P131850
US-501c3-522318905-SG-P131850,Pakistan,2018-12-31,2014-08-29,Enhanced Nutrition for Mothers and Children,US-501c3-522318905,24.7244,68.8746,Badīn District,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P131850
US-501c3-522318905-SG-P131850,Pakistan,2018-12-31,2014-08-29,Enhanced Nutrition for Mothers and Children,US-501c3-522318905,24.7244,68.8746,Badīn District,AidData,US-501c3-522318905,,"Health, general",Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P131850
US-501c3-522318905-SG-P131850,Pakistan,2018-12-31,2014-08-29,Enhanced Nutrition for Mothers and Children,US-501c3-522318905,24.7244,68.8746,Badīn District,AidData,US-501c3-522318905,,120,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P131850
US-501c3-522318905-SG-P084302,Pakistan,2018-12-31,2007-09-18,PK Sindh Water Sector Improvement Project Phase I,US-501c3-522318905,25.5209,69.5349,Nāra Canal,AidData,US-501c3-522318905,,Agriculture,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P084302
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.4677,73.2949,Kandia River,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.4677,73.2949,Kandia River,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.4677,73.2949,Kandia River,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,24.1909,67.7355,Indus River,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,24.1909,67.7355,Indus River,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,24.1909,67.7355,Indus River,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.4599,72.5024,Khyber Pakhtunkhwa,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.4599,72.5024,Khyber Pakhtunkhwa,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.4599,72.5024,Khyber Pakhtunkhwa,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.7104,73.1338,Islāmābād Capital Territory,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.7104,73.1338,Islāmābād Capital Territory,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.7104,73.1338,Islāmābād Capital Territory,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.7215,73.0433,Islamabad,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.7215,73.0433,Islamabad,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.7215,73.0433,Islamabad,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.7829,72.6771,Pathargarh,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.7829,72.6771,Pathargarh,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.7829,72.6771,Pathargarh,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.0369,72.8975,Dubair,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.0369,72.8975,Dubair,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.0369,72.8975,Dubair,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.3333,73.2,Mānsehra,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.3333,73.2,Mānsehra,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.3333,73.2,Mānsehra,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.2917,73.2906,Dasu,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.2917,73.2906,Dasu,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.2917,73.2906,Dasu,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.6483,73.4647,Mānsehra District,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.6483,73.4647,Mānsehra District,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.6483,73.4647,Mānsehra District,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.325,73.2292,Kohistān,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.325,73.2292,Kohistān,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,35.325,73.2292,Kohistān,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.9459,72.9115,Harīpur District,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.9459,72.9115,Harīpur District,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.9459,72.9115,Harīpur District,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.82,73.13,Batagram,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.82,73.13,Batagram,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.82,73.13,Batagram,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.5081,72.3342,Attock District,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.5081,72.3342,Attock District,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,33.5081,72.3342,Attock District,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.095,73.2604,Abbottābād,AidData,US-501c3-522318905,,Water and sanitation,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.095,73.2604,Abbottābād,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P121507,Pakistan,2022-06-30,2014-06-10,Dasu Hydropower Stage I Project,US-501c3-522318905,34.095,73.2604,Abbottābād,AidData,US-501c3-522318905,,Other social infrastructure and services,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P121507
US-501c3-522318905-SG-P120589,Pakistan,2017-12-31,2012-04-26,Natural Gas Efficiency Project,US-501c3-522318905,26.1346,68.7696,Sindh,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P120589
US-501c3-522318905-SG-P120589,Pakistan,2017-12-31,2012-04-26,Natural Gas Efficiency Project,US-501c3-522318905,26.1346,68.7696,Sindh,AidData,US-501c3-522318905,,Mineral resources and mining,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P120589
US-501c3-522318905-SG-P120589,Pakistan,2017-12-31,2012-04-26,Natural Gas Efficiency Project,US-501c3-522318905,28.4785,65.6435,Balochistān,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P120589
US-501c3-522318905-SG-P120589,Pakistan,2017-12-31,2012-04-26,Natural Gas Efficiency Project,US-501c3-522318905,28.4785,65.6435,Balochistān,AidData,US-501c3-522318905,,Mineral resources and mining,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P120589
US-501c3-522318905-SG-P120589,Pakistan,2017-12-31,2012-04-26,Natural Gas Efficiency Project,US-501c3-522318905,30,70,Pakistan,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P120589
US-501c3-522318905-SG-P120589,Pakistan,2017-12-31,2012-04-26,Natural Gas Efficiency Project,US-501c3-522318905,30,70,Pakistan,AidData,US-501c3-522318905,,Mineral resources and mining,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P120589
US-501c3-522318905-SG-P120589,Pakistan,2017-12-31,2012-04-26,Natural Gas Efficiency Project,US-501c3-522318905,30.1746,66.762,Quetta,AidData,US-501c3-522318905,,Energy generation and supply,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P120589
US-501c3-522318905-SG-P120589,Pakistan,2017-12-31,2012-04-26,Natural Gas Efficiency Project,US-501c3-522318905,30.1746,66.762,Quetta,AidData,US-501c3-522318905,,Mineral resources and mining,Implementation,http://d-portal.org/q.html?aid=US-501c3-522318905-SG-P120589
